Episode;Step;Action;Action type;Reward
100;32;6;Model;8
100;33;6;Model;4
101;1;3;Random;24
101;2;6;Model;25
101;3;6;Model;28
101;4;6;Model;33
101;5;6;Model;31
101;6;6;Model;28
101;7;6;Model;31
101;8;6;Model;32
101;9;6;Model;28
101;10;6;Model;23
101;11;6;Model;22
101;12;6;Model;22
101;13;6;Model;19
101;14;6;Model;16
101;15;6;Model;17
101;16;6;Model;15
101;17;6;Model;18
101;18;6;Model;23
101;19;6;Model;27
101;20;6;Model;31
101;21;6;Model;32
101;22;6;Model;34
101;23;6;Model;33
101;24;6;Model;24
101;25;6;Model;18
101;26;6;Model;12
101;27;6;Model;5
101;28;6;Model;3
101;29;7;Random;2
101;30;6;Model;9
101;31;6;Model;16
101;32;6;Model;14
101;33;6;Model;12
101;34;6;Model;10
101;35;6;Model;6
101;36;6;Model;2
102;1;5;Random;13
102;2;6;Model;19
102;3;6;Model;21
102;4;6;Model;19
102;5;6;Model;18
102;6;6;Model;16
102;7;6;Model;20
102;8;6;Model;20
102;9;6;Model;15
102;10;6;Model;14
102;11;6;Model;13
102;12;6;Model;14
102;13;6;Model;10
102;14;6;Model;7
102;15;6;Model;7
102;16;6;Model;10
102;17;6;Model;10
102;18;6;Model;16
102;19;6;Model;20
102;20;6;Model;18
102;21;6;Model;20
102;22;6;Model;19
102;23;6;Model;15
102;24;6;Model;12
102;25;6;Model;8
102;26;6;Model;3
102;27;6;Model;0
102;28;6;Model;0
102;29;6;Model;2
102;30;6;Model;4
102;31;6;Model;5
102;32;6;Model;4
102;33;6;Model;1
103;1;0;Random;25
103;2;6;Model;28
103;3;6;Model;33
103;4;6;Model;31
103;5;6;Model;28
103;6;6;Model;31
103;7;6;Model;32
103;8;6;Model;28
103;9;6;Model;23
103;10;6;Model;22
103;11;6;Model;22
103;12;6;Model;19
103;13;6;Model;16
103;14;6;Model;17
103;15;6;Model;15
103;16;6;Model;18
103;17;6;Model;23
103;18;1;Random;22
103;19;6;Model;28
103;20;6;Model;31
103;21;6;Model;35
103;22;6;Model;32
103;23;6;Model;33
103;24;6;Model;31
103;25;6;Model;22
103;26;6;Model;15
103;27;6;Model;8
103;28;6;Model;3
103;29;6;Model;2
103;30;6;Model;4
103;31;6;Model;7
103;32;6;Model;10
103;33;6;Model;8
103;34;6;Model;4
104;1;7;Random;27
104;2;6;Model;25
104;3;6;Model;28
104;4;6;Model;28
104;5;6;Model;25
104;6;6;Model;26
104;7;6;Model;29
104;8;6;Model;29
104;9;4;Random;45
104;10;6;Model;43
104;11;6;Model;33
104;12;6;Model;29
104;13;6;Model;25
104;14;6;Model;24
104;15;6;Model;23
104;16;6;Model;28
104;17;6;Model;30
104;18;6;Model;32
104;19;6;Model;37
104;20;6;Model;42
104;21;5;Random;27
104;22;6;Model;27
104;23;6;Model;33
104;24;6;Model;35
104;25;6;Model;26
104;26;6;Model;20
104;27;6;Model;16
104;28;6;Model;8
104;29;6;Model;3
104;30;6;Model;4
104;31;6;Model;9
104;32;6;Model;14
104;33;6;Model;12
104;34;6;Model;10
104;35;6;Model;8
104;36;6;Model;3
105;1;6;Random;29
105;2;6;Model;32
105;3;6;Model;34
105;4;6;Model;33
105;5;6;Model;33
105;6;6;Model;35
105;7;6;Model;32
105;8;6;Model;27
105;9;6;Model;24
105;10;6;Model;24
105;11;6;Model;20
105;12;6;Model;18
105;13;6;Model;16
105;14;6;Model;17
105;15;6;Model;16
105;16;6;Model;22
105;17;6;Model;28
105;18;6;Model;31
105;19;6;Model;35
105;20;6;Model;32
105;21;6;Model;33
105;22;6;Model;31
105;23;6;Model;22
105;24;6;Model;15
105;25;6;Model;8
105;26;6;Model;3
105;27;6;Model;2
105;28;6;Model;4
105;29;6;Model;7
105;30;6;Model;10
105;31;6;Model;8
105;32;6;Model;4
106;1;4;Random;39
106;2;6;Model;39
106;3;6;Model;42
106;4;6;Model;47
106;5;6;Model;52
106;6;6;Model;56
106;7;6;Model;51
106;8;5;Random;35
106;9;6;Model;32
106;10;6;Model;27
106;11;6;Model;24
106;12;6;Model;24
106;13;6;Model;20
106;14;6;Model;18
106;15;6;Model;16
106;16;9;Random;18
106;17;6;Model;16
106;18;6;Model;17
106;19;6;Model;16
106;20;6;Model;22
106;21;6;Model;28
106;22;6;Model;31
106;23;6;Model;35
106;24;6;Model;32
106;25;6;Model;33
106;26;6;Model;31
106;27;6;Model;22
106;28;6;Model;15
106;29;6;Model;8
106;30;6;Model;3
106;31;6;Model;2
106;32;6;Model;4
106;33;6;Model;7
106;34;6;Model;10
106;35;6;Model;8
106;36;6;Model;4
107;1;5;Random;13
107;2;9;Model;6
107;3;9;Model;5
107;4;6;Model;6
107;5;9;Model;5
107;6;6;Model;6
107;7;9;Model;5
107;8;6;Model;6
107;9;6;Model;13
107;10;6;Model;19
107;11;6;Model;21
107;12;6;Model;19
107;13;6;Model;18
107;14;6;Model;16
107;15;6;Model;20
107;16;6;Model;20
107;17;6;Model;15
107;18;6;Model;14
107;19;6;Model;13
107;20;6;Model;14
107;21;6;Model;10
107;22;6;Model;7
107;23;6;Model;7
107;24;6;Model;10
107;25;6;Model;10
107;26;6;Model;16
107;27;6;Model;20
107;28;6;Model;18
107;29;6;Model;20
107;30;6;Model;19
107;31;6;Model;15
107;32;6;Model;12
107;33;6;Model;8
107;34;6;Model;3
107;35;6;Model;0
107;36;6;Model;0
107;37;6;Model;2
107;38;6;Model;4
107;39;6;Model;5
107;40;6;Model;4
107;41;6;Model;1
108;1;3;Random;24
108;2;6;Model;25
108;3;6;Model;28
108;4;6;Model;33
108;5;6;Model;31
108;6;6;Model;28
108;7;6;Model;31
108;8;6;Model;32
108;9;6;Model;28
108;10;6;Model;23
108;11;6;Model;22
108;12;6;Model;22
108;13;6;Model;19
108;14;6;Model;16
108;15;6;Model;17
108;16;6;Model;15
108;17;6;Model;18
108;18;6;Model;23
108;19;6;Model;27
108;20;6;Model;31
108;21;6;Model;32
108;22;6;Model;34
108;23;6;Model;33
108;24;6;Model;24
108;25;6;Model;18
108;26;6;Model;12
108;27;6;Model;5
108;28;6;Model;3
108;29;6;Model;4
108;30;6;Model;8
108;31;6;Model;12
108;32;6;Model;10
108;33;6;Model;8
108;34;6;Model;4
109;1;4;Random;39
109;2;6;Model;39
109;3;6;Model;42
109;4;6;Model;47
109;5;6;Model;52
109;6;6;Model;56
109;7;6;Model;51
109;8;6;Model;48
109;9;6;Model;44
109;10;6;Model;40
109;11;6;Model;34
109;12;6;Model;28
109;13;6;Model;26
109;14;6;Model;28
109;15;6;Model;29
109;16;6;Model;35
109;17;6;Model;36
109;18;6;Model;40
109;19;6;Model;47
109;20;6;Model;48
109;21;6;Model;51
109;22;6;Model;49
109;23;6;Model;46
109;24;6;Model;38
109;25;6;Model;25
109;26;6;Model;15
109;27;6;Model;10
109;28;6;Model;7
109;29;6;Model;9
109;30;6;Model;14
109;31;5;Random;7
109;32;6;Model;10
109;33;6;Model;8
109;34;6;Model;4
110;1;1;Random;19
110;2;1;Model;12
110;3;1;Model;7
110;4;1;Model;2
110;5;1;Model;3
110;6;1;Model;5
110;7;1;Model;8
110;8;1;Model;10
110;9;1;Model;15
110;10;6;Model;6
110;11;8;Model;8
110;12;3;Model;10
110;13;3;Model;15
110;14;3;Model;19
110;15;3;Model;22
110;16;3;Model;24
110;17;3;Model;26
110;18;3;Model;29
110;19;3;Model;30
110;20;3;Model;28
110;21;3;Model;26
110;22;3;Model;24
110;23;3;Model;22
110;24;3;Model;20
110;25;3;Model;19
110;26;3;Model;18
110;27;3;Model;15
110;28;3;Model;12
110;29;3;Model;9
110;30;6;Model;12
110;31;6;Model;14
110;32;6;Model;17
110;33;6;Model;19
110;34;6;Model;21
110;35;6;Model;20
110;36;6;Model;18
110;37;2;Model;21
110;38;2;Model;24
110;39;3;Model;21
110;40;3;Model;18
110;41;3;Model;17
110;42;3;Model;17
110;43;6;Model;12
110;44;3;Model;10
110;45;6;Model;14
110;46;3;Model;13
110;47;6;Model;17
110;48;3;Model;17
110;49;3;Model;17
110;50;3;Model;18
110;51;3;Model;21
110;52;3;Model;22
110;53;3;Model;23
110;54;6;Model;25
110;55;3;Model;27
110;56;6;Model;28
110;57;3;Model;30
110;58;6;Model;29
110;59;6;Model;29
110;60;3;Model;31
110;61;3;Model;31
110;62;6;Model;35
110;63;6;Model;28
110;64;9;Model;35
110;65;3;Model;33
110;66;6;Model;31
110;67;3;Model;30
110;68;6;Model;29
110;69;9;Model;30
110;70;3;Model;30
110;71;3;Model;32
110;72;3;Model;34
110;73;6;Model;28
110;74;6;Model;23
110;75;6;Model;22
110;76;6;Model;22
110;77;9;Model;22
110;78;6;Model;22
110;79;9;Model;22
110;80;6;Model;22
110;81;9;Model;22
110;82;9;Model;23
110;83;6;Model;22
110;84;9;Model;23
110;85;3;Model;23
110;86;6;Model;21
110;87;6;Model;19
110;88;3;Model;17
110;89;6;Model;17
110;90;9;Model;17
110;91;6;Model;17
110;92;6;Model;14
110;93;9;Model;17
110;94;6;Model;14
110;95;9;Model;17
110;96;9;Model;17
110;97;6;Model;17
110;98;9;Model;17
110;99;6;Model;17
110;100;9;Model;17
110;101;4;Model;27
110;102;3;Model;28
110;103;4;Random;45
110;104;6;Model;36
110;105;8;Model;42
110;106;8;Model;46
110;107;3;Model;50
110;108;8;Model;51
110;109;3;Model;55
110;110;8;Model;57
110;111;7;Model;55
110;112;8;Model;57
110;113;3;Model;62
110;114;8;Model;58
110;115;3;Model;64
110;116;3;Model;70
110;117;8;Model;66
110;118;7;Model;70
110;119;8;Model;66
110;120;3;Model;72
110;121;3;Model;76
110;122;3;Model;78
110;123;8;Model;78
110;124;0;Random;76
110;125;8;Model;74
110;126;3;Model;78
110;127;3;Model;79
110;128;3;Model;79
110;129;5;Model;61
110;130;3;Model;58
110;131;3;Model;51
110;132;3;Model;45
110;133;3;Model;48
110;134;3;Model;51
110;135;3;Model;49
110;136;6;Model;50
110;137;6;Model;44
110;138;6;Model;36
110;139;6;Model;36
110;140;1;Model;39
110;141;8;Model;48
110;142;8;Model;56
110;143;3;Model;53
110;144;8;Model;61
110;145;3;Model;58
110;146;8;Model;59
110;147;3;Model;57
110;148;3;Model;52
110;149;3;Model;46
110;150;3;Model;48
110;151;6;Model;45
110;152;3;Model;48
110;153;3;Model;51
110;154;6;Model;46
110;155;6;Model;38
110;156;3;Model;44
110;157;6;Model;36
110;158;6;Model;36
110;159;6;Model;35
110;160;6;Model;30
110;161;6;Model;23
110;162;6;Model;19
110;163;6;Model;14
110;164;6;Model;16
110;165;8;Model;18
110;166;6;Model;20
110;167;1;Model;20
110;168;8;Model;26
110;169;8;Model;27
110;170;6;Model;30
110;171;6;Model;32
110;172;8;Model;37
110;173;8;Model;38
110;174;0;Model;42
110;175;8;Model;43
110;176;8;Model;39
110;177;8;Model;41
110;178;8;Model;41
110;179;7;Model;41
110;180;7;Model;39
110;181;8;Model;41
110;182;7;Model;39
110;183;7;Model;43
110;184;8;Model;39
110;185;8;Model;41
110;186;7;Model;39
110;187;7;Model;43
110;188;7;Model;42
110;189;7;Model;35
110;190;8;Model;42
110;191;8;Model;43
110;192;8;Model;39
110;193;8;Model;41
110;194;8;Model;41
110;195;6;Model;45
110;196;6;Model;48
110;197;6;Model;48
110;198;6;Model;41
110;199;6;Model;32
110;200;6;Model;26
110;201;6;Model;20
110;202;6;Model;17
110;203;6;Model;15
110;204;6;Model;13
110;205;6;Model;13
110;206;6;Model;12
110;207;6;Model;16
110;208;6;Model;21
110;209;6;Model;24
110;210;6;Model;28
110;211;6;Model;31
110;212;6;Model;33
110;213;6;Model;38
110;214;6;Model;38
110;215;6;Model;31
110;216;6;Model;25
110;217;0;Random;21
110;218;6;Model;18
110;219;6;Model;16
110;220;6;Model;15
111;1;4;Random;39
111;2;6;Model;39
111;3;6;Model;42
111;4;6;Model;47
111;5;6;Model;52
111;6;6;Model;56
111;7;6;Model;51
111;8;6;Model;48
111;9;6;Model;44
111;10;6;Model;40
111;11;6;Model;34
111;12;6;Model;28
111;13;6;Model;26
111;14;6;Model;28
111;15;6;Model;29
111;16;6;Model;35
111;17;6;Model;36
111;18;6;Model;40
111;19;6;Model;47
111;20;6;Model;48
111;21;6;Model;51
111;22;6;Model;49
111;23;6;Model;46
111;24;6;Model;38
111;25;6;Model;25
111;26;6;Model;15
111;27;6;Model;10
111;28;6;Model;7
111;29;6;Model;9
111;30;6;Model;14
111;31;6;Model;12
111;32;6;Model;10
111;33;6;Model;8
112;1;4;Random;39
112;2;6;Model;39
112;3;6;Model;42
112;4;6;Model;47
112;5;6;Model;52
112;6;6;Model;56
112;7;6;Model;51
112;8;6;Model;48
112;9;6;Model;44
112;10;6;Model;40
112;11;6;Model;34
112;12;6;Model;28
112;13;6;Model;26
112;14;6;Model;28
112;15;6;Model;29
112;16;6;Model;35
112;17;6;Model;36
112;18;6;Model;40
112;19;6;Model;47
112;20;6;Model;48
112;21;6;Model;51
112;22;6;Model;49
112;23;6;Model;46
112;24;6;Model;38
112;25;6;Model;25
112;26;6;Model;15
112;27;6;Model;10
112;28;6;Model;7
112;29;6;Model;9
112;30;6;Model;14
112;31;6;Model;12
112;32;6;Model;10
112;33;6;Model;8
113;1;2;Random;27
113;2;9;Model;19
113;3;9;Model;12
113;4;7;Model;21
113;5;7;Model;27
113;6;7;Model;30
113;7;7;Model;32
113;8;7;Model;36
113;9;8;Model;32
113;10;8;Model;30
113;11;7;Model;32
113;12;8;Model;30
113;13;7;Model;32
113;14;4;Model;44
113;15;4;Model;57
113;16;4;Model;71
113;17;0;Model;74
114;1;5;Random;13
114;2;4;Model;23
114;3;4;Model;39
114;4;4;Model;55
114;5;4;Model;74
114;6;4;Model;94
115;1;0;Random;25
115;2;6;Model;28
115;3;6;Model;33
115;4;6;Model;31
115;5;6;Model;28
115;6;6;Model;31
115;7;6;Model;32
115;8;6;Model;28
115;9;6;Model;23
115;10;6;Model;22
115;11;6;Model;22
115;12;6;Model;19
115;13;6;Model;16
115;14;6;Model;17
115;15;6;Model;15
115;16;6;Model;18
115;17;3;Random;17
115;18;6;Model;18
115;19;6;Model;22
115;20;6;Model;27
115;21;6;Model;27
115;22;6;Model;33
115;23;6;Model;35
115;24;6;Model;26
115;25;6;Model;20
115;26;6;Model;16
115;27;6;Model;8
115;28;6;Model;3
115;29;6;Model;4
115;30;6;Model;9
115;31;6;Model;14
115;32;6;Model;12
115;33;6;Model;10
115;34;6;Model;8
115;35;6;Model;3
116;1;4;Random;39
116;2;6;Model;39
116;3;6;Model;42
116;4;6;Model;47
116;5;6;Model;52
116;6;6;Model;56
116;7;6;Model;51
116;8;6;Model;48
116;9;6;Model;44
116;10;6;Model;40
116;11;6;Model;34
116;12;6;Model;28
116;13;6;Model;26
116;14;6;Model;28
116;15;6;Model;29
116;16;6;Model;35
116;17;6;Model;36
116;18;6;Model;40
116;19;6;Model;47
116;20;6;Model;48
116;21;6;Model;51
116;22;6;Model;49
116;23;6;Model;46
116;24;6;Model;38
116;25;6;Model;25
116;26;6;Model;15
116;27;6;Model;10
116;28;6;Model;7
116;29;6;Model;9
116;30;6;Model;14
116;31;6;Model;12
116;32;6;Model;10
116;33;6;Model;8
117;1;8;Random;23
117;2;6;Model;29
117;3;6;Model;31
117;4;6;Model;32
117;5;6;Model;37
117;6;6;Model;38
117;7;6;Model;37
117;8;6;Model;33
117;9;6;Model;30
117;10;6;Model;29
117;11;6;Model;23
117;12;6;Model;18
117;13;6;Model;15
117;14;6;Model;13
117;15;6;Model;14
117;16;6;Model;23
117;17;6;Model;24
117;18;3;Random;20
117;19;6;Model;26
117;20;6;Model;32
117;21;6;Model;35
117;22;6;Model;35
117;23;6;Model;31
117;24;6;Model;33
117;25;6;Model;29
117;26;6;Model;19
117;27;6;Model;10
117;28;6;Model;5
117;29;6;Model;2
117;30;6;Model;2
117;31;6;Model;4
117;32;6;Model;6
117;33;6;Model;8
117;34;6;Model;4
118;1;2;Random;27
118;2;6;Model;32
118;3;6;Model;32
118;4;6;Model;35
118;5;6;Model;37
118;6;6;Model;36
118;7;6;Model;36
118;8;6;Model;30
118;9;6;Model;28
118;10;6;Model;26
118;11;6;Model;21
118;12;6;Model;18
118;13;6;Model;16
118;14;6;Model;14
118;15;6;Model;19
118;16;6;Model;20
118;17;6;Model;26
118;18;6;Model;32
118;19;6;Model;35
118;20;6;Model;35
118;21;6;Model;31
118;22;6;Model;33
118;23;6;Model;29
118;24;6;Model;19
118;25;6;Model;10
118;26;6;Model;5
118;27;6;Model;2
118;28;6;Model;2
118;29;6;Model;4
118;30;6;Model;6
118;31;6;Model;8
118;32;6;Model;4
119;1;4;Random;39
119;2;7;Model;42
119;3;7;Model;47
119;4;7;Model;46
119;5;7;Model;47
119;6;6;Model;46
119;7;7;Model;44
119;8;7;Model;45
119;9;7;Model;46
119;10;7;Model;40
119;11;7;Model;36
119;12;7;Model;28
119;13;9;Model;30
119;14;8;Model;30
119;15;7;Model;30
119;16;6;Model;28
119;17;9;Model;30
119;18;1;Model;30
119;19;7;Model;28
119;20;7;Model;26
119;21;9;Model;32
119;22;9;Model;37
119;23;9;Model;41
119;24;9;Model;46
119;25;6;Model;41
119;26;9;Model;46
119;27;1;Random;48
119;28;9;Model;54
119;29;9;Model;55
119;30;6;Model;54
119;31;6;Model;48
119;32;0;Model;46
119;33;6;Model;41
119;34;9;Model;46
119;35;6;Model;41
119;36;6;Model;37
119;37;6;Model;32
119;38;6;Model;26
119;39;6;Model;28
119;40;6;Model;34
119;41;7;Model;29
119;42;7;Model;28
119;43;2;Model;32
119;44;6;Model;33
119;45;6;Model;34
119;46;6;Model;42
119;47;6;Model;47
119;48;6;Model;53
119;49;6;Model;49
119;50;2;Model;49
119;51;7;Model;45
119;52;7;Model;46
119;53;6;Model;37
119;54;6;Model;33
119;55;6;Model;28
119;56;6;Model;20
119;57;6;Model;19
119;58;6;Model;21
119;59;6;Model;17
119;60;6;Model;18
119;61;6;Model;20
119;62;6;Model;21
119;63;2;Model;21
119;64;6;Model;18
119;65;2;Model;18
120;1;6;Random;29
120;2;6;Model;32
120;3;6;Model;34
120;4;6;Model;33
120;5;6;Model;33
120;6;6;Model;35
120;7;6;Model;32
120;8;6;Model;27
120;9;6;Model;24
120;10;6;Model;24
120;11;6;Model;20
120;12;6;Model;18
120;13;6;Model;16
120;14;6;Model;17
120;15;6;Model;16
120;16;6;Model;22
120;17;6;Model;28
120;18;6;Model;31
120;19;6;Model;35
120;20;6;Model;32
120;21;6;Model;33
120;22;6;Model;31
120;23;6;Model;22
120;24;6;Model;15
120;25;6;Model;8
120;26;1;Random;10
120;27;6;Model;5
120;28;6;Model;2
120;29;6;Model;2
120;30;6;Model;4
120;31;6;Model;6
120;32;6;Model;8
120;33;6;Model;4
121;1;2;Random;27
121;2;8;Model;24
121;3;3;Model;23
121;4;2;Model;24
121;5;8;Model;16
121;6;6;Model;23
121;7;6;Model;28
121;8;6;Model;29
121;9;6;Model;30
121;10;6;Model;32
121;11;6;Model;31
121;12;6;Model;31
121;13;6;Model;33
121;14;6;Model;24
121;15;6;Model;19
121;16;6;Model;17
121;17;6;Model;12
121;18;6;Model;15
121;19;6;Model;17
121;20;6;Model;27
121;21;6;Model;35
121;22;6;Model;32
121;23;6;Model;32
121;24;6;Model;34
121;25;6;Model;29
121;26;6;Model;27
121;27;6;Model;25
121;28;6;Model;20
121;29;6;Model;13
121;30;6;Model;8
121;31;4;Random;13
121;32;6;Model;8
121;33;6;Model;3
121;34;6;Model;2
121;35;6;Model;4
122;1;0;Random;25
122;2;3;Model;27
122;3;3;Model;29
122;4;3;Model;30
122;5;3;Model;30
122;6;3;Model;30
122;7;3;Model;31
122;8;3;Model;30
122;9;3;Model;25
122;10;3;Model;19
122;11;3;Model;17
122;12;3;Model;17
122;13;3;Model;17
122;14;3;Model;18
122;15;3;Model;21
122;16;3;Model;22
122;17;3;Model;23
122;18;3;Model;24
122;19;3;Model;27
122;20;9;Random;28
122;21;3;Model;29
122;22;3;Model;28
122;23;3;Model;29
122;24;6;Model;32
122;25;6;Model;37
122;26;6;Model;39
122;27;3;Model;42
122;28;6;Model;41
122;29;6;Model;37
122;30;3;Model;39
122;31;6;Model;36
122;32;6;Model;30
122;33;6;Model;28
122;34;6;Model;26
122;35;6;Model;21
122;36;6;Model;18
122;37;6;Model;16
122;38;6;Model;14
122;39;7;Model;17
122;40;7;Model;16
122;41;5;Model;8
122;42;7;Model;6
122;43;5;Model;1
122;44;5;Model;0
122;45;5;Model;0
122;46;6;Model;0
123;1;6;Random;29
123;2;6;Model;32
123;3;6;Model;34
123;4;6;Model;33
123;5;6;Model;33
123;6;6;Model;35
123;7;6;Model;32
123;8;6;Model;27
123;9;6;Model;24
123;10;6;Model;24
123;11;6;Model;20
123;12;6;Model;18
123;13;6;Model;16
123;14;6;Model;17
123;15;6;Model;16
123;16;6;Model;22
123;17;6;Model;28
123;18;6;Model;31
123;19;6;Model;35
123;20;6;Model;32
123;21;6;Model;33
123;22;6;Model;31
123;23;6;Model;22
123;24;6;Model;15
123;25;6;Model;8
123;26;6;Model;3
123;27;6;Model;2
123;28;6;Model;4
123;29;6;Model;7
123;30;6;Model;10
123;31;6;Model;8
123;32;6;Model;4
124;1;3;Random;24
124;2;6;Model;25
124;3;6;Model;28
124;4;6;Model;33
124;5;6;Model;31
124;6;6;Model;28
124;7;6;Model;31
124;8;6;Model;32
124;9;6;Model;28
124;10;6;Model;23
124;11;6;Model;22
124;12;6;Model;22
124;13;6;Model;19
124;14;6;Model;16
124;15;6;Model;17
124;16;6;Model;15
124;17;6;Model;18
124;18;6;Model;23
124;19;6;Model;27
124;20;6;Model;31
124;21;6;Model;32
124;22;6;Model;34
124;23;6;Model;33
124;24;6;Model;24
124;25;6;Model;18
124;26;6;Model;12
124;27;9;Random;18
124;28;6;Model;12
124;29;6;Model;5
124;30;6;Model;3
124;31;6;Model;4
124;32;6;Model;8
124;33;6;Model;12
124;34;6;Model;10
124;35;6;Model;8
124;36;6;Model;4
125;1;2;Random;27
125;2;1;Model;23
125;3;1;Model;16
125;4;1;Model;10
125;5;7;Model;12
125;6;7;Model;19
125;7;7;Model;26
125;8;4;Model;41
125;9;1;Model;36
125;10;9;Model;30
125;11;3;Model;33
125;12;3;Model;33
125;13;3;Model;33
125;14;3;Model;34
125;15;3;Model;35
125;16;3;Model;34
125;17;3;Model;32
125;18;3;Model;29
125;19;3;Model;27
125;20;3;Model;26
125;21;3;Model;26
125;22;3;Model;25
125;23;3;Model;25
125;24;3;Model;28
125;25;3;Model;29
125;26;3;Model;29
125;27;3;Model;30
125;28;3;Model;31
125;29;3;Model;29
125;30;3;Model;27
125;31;3;Model;26
125;32;3;Model;29
125;33;3;Model;29
125;34;3;Model;29
125;35;3;Model;30
125;36;3;Model;33
125;37;3;Model;30
125;38;3;Model;27
125;39;3;Model;26
125;40;3;Model;25
125;41;3;Model;20
125;42;3;Model;15
126;1;8;Random;23
126;2;8;Model;17
126;3;8;Model;9
126;4;8;Model;4
126;5;8;Model;5
126;6;8;Model;3
126;7;8;Model;1
126;8;3;Model;1
126;9;0;Model;3
126;10;3;Model;2
126;11;7;Model;2
126;12;0;Model;4
126;13;8;Model;5
126;14;3;Model;2
126;15;7;Model;4
126;16;3;Model;4
126;17;7;Model;10
126;18;7;Model;12
126;19;8;Model;10
126;20;8;Model;4
126;21;8;Model;2
126;22;8;Model;1
126;23;8;Model;1
126;24;8;Model;1
126;25;9;Model;3
126;26;9;Model;9
126;27;8;Model;7
126;28;3;Model;12
126;29;3;Model;16
126;30;3;Model;17
126;31;8;Model;21
126;32;3;Model;22
126;33;0;Model;17
126;34;7;Model;16
126;35;7;Model;15
126;36;7;Model;15
126;37;7;Model;16
126;38;2;Model;12
126;39;7;Model;11
126;40;2;Model;8
126;41;2;Model;5
126;42;2;Model;3
126;43;2;Model;2
126;44;8;Model;4
126;45;2;Model;2
126;46;2;Model;1
126;47;2;Model;1
126;48;3;Model;1
126;49;3;Model;2
126;50;1;Model;3
126;51;3;Model;5
126;52;7;Model;4
126;53;7;Model;3
126;54;7;Model;3
126;55;7;Model;3
126;56;7;Model;9
126;57;7;Model;16
126;58;3;Model;17
126;59;8;Model;11
126;60;8;Model;6
126;61;7;Model;11
126;62;2;Model;9
126;63;3;Model;11
126;64;7;Model;17
126;65;3;Model;20
126;66;3;Model;22
126;67;8;Model;17
126;68;5;Model;8
126;69;8;Model;4
126;70;7;Model;8
126;71;5;Model;4
126;72;7;Model;4
126;73;5;Model;0
126;74;2;Model;1
126;75;7;Model;0
126;76;2;Model;1
126;77;7;Model;1
126;78;5;Model;0
126;79;4;Model;1
127;1;0;Random;25
127;2;6;Model;28
127;3;6;Model;33
127;4;6;Model;31
127;5;6;Model;28
127;6;6;Model;31
127;7;6;Model;32
127;8;6;Model;28
127;9;6;Model;23
127;10;6;Model;22
127;11;6;Model;22
127;12;6;Model;19
127;13;6;Model;16
127;14;6;Model;17
127;15;6;Model;15
127;16;6;Model;18
127;17;6;Model;23
127;18;6;Model;27
127;19;6;Model;31
127;20;6;Model;32
127;21;6;Model;34
127;22;6;Model;33
127;23;6;Model;24
127;24;6;Model;18
127;25;6;Model;12
127;26;6;Model;5
127;27;6;Model;3
127;28;6;Model;4
127;29;6;Model;8
127;30;6;Model;12
127;31;6;Model;10
127;32;6;Model;8
127;33;6;Model;4
128;1;3;Random;24
128;2;6;Model;25
128;3;6;Model;28
128;4;6;Model;33
128;5;6;Model;31
128;6;6;Model;28
128;7;6;Model;31
128;8;6;Model;32
128;9;6;Model;28
128;10;6;Model;23
128;11;6;Model;22
128;12;6;Model;22
128;13;6;Model;19
128;14;6;Model;16
128;15;6;Model;17
128;16;6;Model;15
128;17;6;Model;18
128;18;6;Model;23
128;19;6;Model;27
128;20;6;Model;31
128;21;6;Model;32
128;22;6;Model;34
128;23;6;Model;33
128;24;6;Model;24
128;25;6;Model;18
128;26;6;Model;12
128;27;6;Model;5
128;28;6;Model;3
128;29;6;Model;4
128;30;6;Model;8
128;31;6;Model;12
128;32;6;Model;10
128;33;6;Model;8
128;34;6;Model;4
129;1;3;Random;24
129;2;4;Model;39
129;3;0;Model;42
129;4;3;Model;44
129;5;3;Model;44
129;6;3;Model;44
129;7;3;Model;42
129;8;3;Model;41
129;9;3;Model;42
129;10;3;Model;39
129;11;3;Model;35
129;12;3;Model;32
129;13;3;Model;30
129;14;3;Model;30
129;15;3;Model;33
129;16;3;Model;35
129;17;3;Model;36
129;18;3;Model;39
129;19;3;Model;46
129;20;3;Model;50
129;21;3;Model;51
129;22;3;Model;50
129;23;3;Model;49
129;24;3;Model;45
129;25;3;Model;42
129;26;3;Model;43
129;27;3;Model;46
129;28;3;Model;46
129;29;3;Model;44
129;30;3;Model;43
129;31;3;Model;43
129;32;3;Model;39
129;33;3;Model;36
129;34;3;Model;35
129;35;3;Model;31
129;36;3;Model;23
129;37;3;Model;15
130;1;6;Random;29
130;2;1;Model;27
130;3;1;Model;23
130;4;1;Model;16
130;5;7;Model;19
130;6;2;Model;23
130;7;2;Model;24
130;8;2;Model;23
130;9;6;Model;27
130;10;6;Model;31
130;11;6;Model;31
130;12;6;Model;35
130;13;6;Model;34
130;14;6;Model;31
130;15;6;Model;35
130;16;6;Model;28
130;17;4;Random;44
130;18;6;Model;39
130;19;6;Model;32
130;20;6;Model;28
130;21;6;Model;27
130;22;6;Model;33
130;23;6;Model;42
130;24;6;Model;47
130;25;6;Model;52
130;26;6;Model;48
130;27;6;Model;47
130;28;6;Model;52
130;29;6;Model;51
130;30;6;Model;45
130;31;6;Model;35
130;32;6;Model;27
130;33;6;Model;16
130;34;6;Model;8
130;35;6;Model;5
130;36;6;Model;4
130;37;6;Model;4
130;38;6;Model;5
